日付タイプ,model,延べ台日,平均差枚,勝率%
末尾:4,スマスロ デビルメイクライ5 スタイリッシュトライブ,10,-476.0,30.0
末尾:4,パチスロ　戦姫絶唱シンフォギア　勇気の歌,40,-637.4,30.0
末尾:4,いざ！番長,10,165.0,30.0
末尾:4,L無職転生～異世界行ったら本気だす～,110,-397.5,29.1
末尾:4,スマスロ モンスターハンターライズ,45,9.5,28.9
末尾:4,スマスロヨルムンガンド,36,-240.3,27.8
末尾:4,Lアクダマドライブ,18,-383.8,27.8
末尾:4,Lストライクウィッチーズ2,8,-169.5,25.0
末尾:4,スロット Re:ゼロから始める異世界生活 season2,16,-733.8,25.0
末尾:4,スマスロ ギルティクラウン2,8,-1223.2,25.0
末尾:4,スマスロ とんでもスキルで異世界放浪メシ,24,-1222.5,25.0
末尾:4,スマスロ バイオハザードRE:3,53,-810.3,24.5
末尾:4,Lパチスロからくりサーカス,42,-1051.6,23.8
末尾:4,Lパチスロ喰霊-零-Re,10,-1615.5,20.0
末尾:4,スマスロ ゴブリンスレイヤーⅡ,36,-603.8,19.4
末尾:4,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,15,-818.3,13.3
末尾:4,Lダーリン・イン・ザ・フランキス,10,-929.0,10.0
末尾:4,スマスロ やじきた道中記参る！,20,-1506.8,10.0
末尾:4,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,12,-774.8,8.3
末尾:5,Lアクダマドライブ,18,2050.0,72.2
末尾:5,Lパチスロ マクロスフロンティア4,15,462.4,60.0
末尾:5,Lパチスロうみねこのなく頃に2,112,312.3,59.8
末尾:5,パチスロ戦国恋姫,80,186.4,55.0
末尾:5,Lパチスロ戦姫絶唱シンフォギア 正義の歌,24,1174.9,50.0
末尾:5,Lストライクウィッチーズ2,8,1313.0,50.0
末尾:5,スマスロ やじきた道中記参る！,20,1210.5,50.0
末尾:5,Lパチスロ喰霊-零-Re,10,-151.5,50.0
末尾:5,ネオアイムジャグラーEX,100,99.4,48.0
末尾:5,A-SLOT+ ディスクアップ ULTRAREMIX,42,25.0,47.6
末尾:5,ゴーゴージャグラー３,120,57.1,47.5
末尾:5,スマスロ サンダーV,38,-273.4,47.4
末尾:5,Lパチスロ革命機ヴァルヴレイヴ,15,746.6,46.7
末尾:5,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,26,490.6,46.2
末尾:5,ハッピージャグラーＶＩＩＩ,40,118.0,45.0
末尾:5,パチスロひぐらしのなく頃に祭２,34,154.1,44.1
末尾:5,Lスマスロとある魔術の禁書目録,80,276.8,43.8
末尾:5,L邪神ちゃんドロップキック,16,264.5,43.8
末尾:5,L ToLOVEるダークネス TRANCE ver.8.7,600,352.8,43.5
末尾:5,スマスロ 甲鉄城のカバネリ 海門決戦,415,-113.1,43.4
末尾:5,A-SLOT+異世界かるてっとBT,60,90.6,43.3
末尾:5,スマスロ ハナビ,80,18.4,42.5
末尾:5,L戦国乙女5 業火を穿つ宿焔の双刃,282,-209.4,42.2
末尾:5,マイジャグラーV,508,16.4,41.9
末尾:5,スマスロ シャーマンキング,60,639.8,41.7
末尾:5,L南国育ち SPECIAL,12,-544.3,41.7
末尾:5,スマスロ スーパーブラックジャック,29,330.7,41.4
末尾:5,スマスロ バイオハザードRE:3,51,246.2,41.2
末尾:5,スマスロとある科学の超電磁砲2,101,219.6,40.6
末尾:5,ファンキージャグラー２ＫＴ,195,97.3,40.5
末尾:5,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,983,229.8,40.3
末尾:5,Lソードアート・オンライン,287,95.7,40.1
末尾:5,Lダーリン・イン・ザ・フランキス,10,-559.8,40.0
末尾:5,パチスロ　マクロスデルタ,40,-269.9,40.0
末尾:5,真打 吉宗,150,-176.3,40.0
末尾:5,いざ！番長,10,186.8,40.0
末尾:5,スマスロ ストリートファイター6,20,-616.5,40.0
末尾:5,Lパチスロガールズ＆パンツァー 最終章,108,-41.6,39.8
末尾:5,Lアズールレーン THE ANIMATION,178,169.3,39.3
末尾:5,L ToLOVEるダークネス,36,476.0,38.9
末尾:5,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,304.0,38.9
末尾:5,Lスマスロ転生したらスライムだった件,18,-839.2,38.9
末尾:5,L東京喰種,529,69.3,38.6
末尾:5,この素晴らしい世界に祝福を！,100,92.8,38.0
末尾:5,スマスロ 攻殻機動隊,130,59.9,37.7
末尾:5,ジャグラーガールズSS,80,-137.8,37.5
末尾:5,ウルトラミラクルジャグラー,40,-123.9,37.5
末尾:5,L無職転生～異世界行ったら本気だす～,110,37.8,37.3
末尾:5,スマスロ化物語,447,163.0,36.9
末尾:5,パチスロ　甲鉄城のカバネリ,41,-270.4,36.6
末尾:5,スマスロ とある魔術の禁書目録2,80,-933.8,36.2
末尾:5,スマスロ ゴブリンスレイヤーⅡ,36,-401.7,36.1
末尾:5,Lパチスロ革命機ヴァルヴレイヴ2,224,-265.8,35.7
末尾:5,スロット ゾンビランドサガ,70,-301.8,35.7
末尾:5,Lパチスロ炎炎ノ消防隊2,240,-157.8,35.4
末尾:5,回胴式遊技機グランベルム,140,-202.6,35.0
末尾:5,スマスロ ゴッドイーター リザレクション,100,237.0,35.0
末尾:5,スマスロモンキーターンV,238,82.3,34.9
末尾:5,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,92,-20.8,34.8
末尾:5,スマスロ北斗の拳 転生の章2,184,-26.0,34.8
末尾:5,L虚構推理,69,-370.9,34.8
末尾:5,スロット ソードアート・オンラインⅡ,184,-1210.9,34.2
末尾:5,L戦国乙女４　戦乱に閃く炯眼の軍師,440,75.9,34.1
末尾:5,Lバンドリ！,188,-248.8,34.0
末尾:5,スマスロ秘宝伝,12,140.7,33.3
末尾:5,Sister Quest,12,-227.2,33.3
末尾:5,スマスロBIRDIE WING-Golf Girls’ Story-,15,-649.6,33.3
末尾:5,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,12,-353.8,33.3
末尾:5,戦国コレクション6,60,-348.7,33.3
末尾:5,スマスロ ミリオンゴッド-神々の軌跡-,232,-250.7,31.9
末尾:5,スマスロ鉄拳6,44,-65.6,31.8
末尾:5,Lパチスロからくりサーカス,42,45.2,31.0
末尾:5,Lパチスロ かぐや様は告らせたい,68,114.4,30.9
末尾:5,スマスロ スーパーリオエース2,78,-577.9,30.8
末尾:5,Lパチスロからくりサーカス2,85,-300.3,30.6
末尾:5,スマスロヨルムンガンド,33,-215.5,30.3
末尾:5,パチスロ　戦姫絶唱シンフォギア　勇気の歌,40,-94.2,30.0
末尾:5,スマスロ ギルティクラウン2,10,-232.2,30.0
末尾:5,スマスロ とんでもスキルで異世界放浪メシ,24,-332.0,29.2
末尾:5,スマスロ 東京リベンジャーズ,31,-0.6,29.0
末尾:5,L主役は銭形5,18,-934.0,27.8
末尾:5,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,15,-281.7,26.7
末尾:5,スマスロ モンスターハンターライズ,45,-422.1,26.7
末尾:5,プリズムナナ,72,-548.0,26.4
末尾:5,L少女☆歌劇 レヴュースタァライト -The SLOT-,115,-346.3,26.1
末尾:5,Lタクトオーパス デスティニー,20,-714.7,25.0
末尾:5,L範馬刃牙,13,-702.8,23.1
末尾:5,スマスロ デビルメイクライ5 スタイリッシュトライブ,10,-479.0,20.0
末尾:5,Lスマスロ北斗の拳,15,-542.2,20.0
末尾:5,スロット ワールドダイスター,16,-1750.8,18.8
末尾:5,スロット Re:ゼロから始める異世界生活 season2,18,-1695.2,16.7
末尾:6,ヤバチバ,9,2153.0,77.8
末尾:6,Lダーリン・イン・ザ・フランキス,8,2493.8,75.0
末尾:6,ウルトラミラクルジャグラー,40,387.9,65.0
末尾:6,スロット Re:ゼロから始める異世界生活 season2,18,848.7,61.1
末尾:6,いざ！番長,10,2195.8,60.0
末尾:6,Lスマスロ北斗の拳,12,573.8,58.3
末尾:6,スロット ワールドダイスター,16,304.5,56.2
末尾:6,Sister Quest,9,1229.7,55.6
末尾:6,A-SLOT+ ディスクアップ ULTRAREMIX,42,327.9,54.8
末尾:6,ゴーゴージャグラー３,120,155.1,52.5
末尾:6,ファンキージャグラー２ＫＴ,192,179.3,51.6
末尾:6,この素晴らしい世界に祝福を！,100,553.8,51.0
末尾:6,スマスロ秘宝伝,8,-349.0,50.0
末尾:6,Lパチスロ戦姫絶唱シンフォギア 正義の歌,28,794.6,50.0
末尾:6,Lアクダマドライブ,18,674.6,50.0
末尾:6,マイジャグラーV,512,183.9,49.6
末尾:6,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,92,427.9,48.9
末尾:6,スロット ゾンビランドサガ,70,497.1,48.6
末尾:6,スマスロ 甲鉄城のカバネリ 海門決戦,415,-16.2,47.7
末尾:6,L戦国乙女5 業火を穿つ宿焔の双刃,282,167.9,46.8
末尾:6,スマスロ とある魔術の禁書目録2,80,-130.2,46.2
末尾:6,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,983,452.2,45.9
末尾:6,戦国コレクション6,70,160.6,45.7
末尾:6,Lソードアート・オンライン,287,561.0,45.6
末尾:6,A-SLOT+異世界かるてっとBT,64,-92.4,45.3
末尾:6,L東京喰種,529,148.5,45.2
末尾:6,スロット ソードアート・オンラインⅡ,184,-95.7,45.1
末尾:6,ハッピージャグラーＶＩＩＩ,40,-41.3,45.0
末尾:6,スマスロ サンダーV,38,-117.3,44.7
末尾:6,スマスロ モンスターハンターライズ,45,553.5,44.4
末尾:6,L主役は銭形5,18,45.2,44.4
末尾:6,L ToLOVEるダークネス TRANCE ver.8.7,600,218.4,44.3
末尾:6,Lバンドリ！,186,553.4,44.1
末尾:6,パチスロ戦国恋姫,80,146.0,43.8
末尾:6,Lパチスロうみねこのなく頃に2,112,-178.5,43.8
末尾:6,スマスロ ハナビ,80,116.5,43.8
末尾:6,ジャグラーガールズSS,80,10.8,42.5
末尾:6,パチスロ　戦姫絶唱シンフォギア　勇気の歌,40,-111.9,42.5
末尾:6,L虚構推理,73,405.9,42.5
末尾:6,スマスロ化物語,455,232.1,42.0
末尾:6,プリズムナナ,72,267.2,41.7
末尾:6,Lパチスロ マクロスフロンティア4,12,513.0,41.7
末尾:6,パチスロひぐらしのなく頃に祭２,34,41.8,41.2
末尾:6,Lスマスロとある魔術の禁書目録,80,465.8,41.2
末尾:6,真打 吉宗,160,-186.2,41.2
末尾:6,ネオアイムジャグラーEX,100,12.8,41.0
末尾:6,Lパチスロ革命機ヴァルヴレイヴ2,224,11.4,40.2
末尾:6,スマスロ ストリートファイター6,20,-503.8,40.0
末尾:6,Lパチスロ喰霊-零-Re,10,-476.5,40.0
末尾:6,スマスロモンキーターンV,238,106.3,39.9
末尾:6,スマスロ ミリオンゴッド-神々の軌跡-,232,-134.2,39.2
末尾:6,スマスロ鉄拳6,41,69.5,39.0
末尾:6,Lパチスロガールズ＆パンツァー 最終章,108,253.3,38.9
末尾:6,Lスマスロ転生したらスライムだった件,18,349.3,38.9
末尾:6,Lアズールレーン THE ANIMATION,174,355.4,38.5
末尾:6,スマスロ スーパーリオエース2,78,-66.5,38.5
末尾:6,スマスロ シャーマンキング,60,-24.1,38.3
末尾:6,L戦国乙女４　戦乱に閃く炯眼の軍師,440,281.7,38.0
末尾:6,Lパチスロからくりサーカス2,100,-299.1,38.0
末尾:6,スマスロ 攻殻機動隊,130,430.1,37.7
末尾:6,パチスロ　マクロスデルタ,40,-81.7,37.5
末尾:6,スマスロヨルムンガンド,40,240.5,37.5
末尾:6,スマスロ バイオハザードRE:3,48,132.5,37.5
末尾:6,スマスロとある科学の超電磁砲2,102,-246.3,37.3
末尾:6,回胴式遊技機グランベルム,140,-4.2,37.1
末尾:6,Lパチスロ炎炎ノ消防隊2,237,11.6,37.1
末尾:6,スマスロ北斗の拳 転生の章2,177,48.8,36.7
末尾:6,L少女☆歌劇 レヴュースタァライト -The SLOT-,115,-187.2,36.5
末尾:6,Lパチスロからくりサーカス,39,-350.4,35.9
末尾:6,L無職転生～異世界行ったら本気だす～,107,2.6,35.5
末尾:6,スマスロ やじきた道中記参る！,20,-166.0,35.0
末尾:6,Lパチスロ革命機ヴァルヴレイヴ,15,165.6,33.3
末尾:6,スマスロBIRDIE WING-Golf Girls’ Story-,15,171.2,33.3
末尾:6,スマスロ とんでもスキルで異世界放浪メシ,24,-521.8,33.3
末尾:6,スマスロ ゴッドイーター リザレクション,97,-132.2,32.0
末尾:6,パチスロ　甲鉄城のカバネリ,41,-282.3,31.7
末尾:6,スマスロ ゴブリンスレイヤーⅡ,31,210.1,29.0
末尾:6,L南国育ち SPECIAL,14,-1397.1,28.6
末尾:6,Lパチスロ かぐや様は告らせたい,64,-474.8,28.1
末尾:6,L ToLOVEるダークネス,36,361.2,27.8
末尾:6,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,-1244.5,27.8
末尾:6,L範馬刃牙,11,-284.4,27.3
末尾:6,スマスロ スーパーブラックジャック,28,-832.7,25.0
末尾:6,Lタクトオーパス デスティニー,20,-706.3,25.0
末尾:6,L邪神ちゃんドロップキック,16,133.0,25.0
末尾:6,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,15,-264.6,20.0
末尾:6,スマスロ ギルティクラウン2,10,-874.0,20.0
末尾:6,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,26,-1116.5,19.2
末尾:6,スマスロ 東京リベンジャーズ,28,-833.4,17.9
末尾:6,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,12,-244.5,16.7
末尾:6,スマスロ デビルメイクライ5 スタイリッシュトライブ,8,-1357.0,12.5
末尾:6,Lストライクウィッチーズ2,8,-1057.2,12.5
末尾:7,スマスロ ギルティクラウン2,10,808.0,70.0
末尾:7,L ToLOVEるダークネス,36,717.0,61.1
末尾:7,L青春ブタ野郎はバニーガール先輩の夢を見ない,18,901.0,61.1
末尾:7,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,12,836.2,58.3
末尾:7,スマスロ サンダーV,38,526.5,57.9
末尾:7,A-SLOT+異世界かるてっとBT,63,212.3,55.6
末尾:7,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,-1191.8,55.6
末尾:7,Lパチスロ喰霊-零-Re,15,679.7,53.3
末尾:7,ハッピージャグラーＶＩＩＩ,40,167.7,52.5
末尾:7,パチスロ　マクロスデルタ,40,176.1,52.5
末尾:7,パチスロ　戦姫絶唱シンフォギア　勇気の歌,40,346.7,50.0
末尾:7,スマスロ デビルメイクライ5 スタイリッシュトライブ,8,168.8,50.0
末尾:7,A-SLOT+ ディスクアップ ULTRAREMIX,43,-376.1,48.8
末尾:7,パチスロ戦国恋姫,79,168.8,48.1
末尾:7,ネオアイムジャグラーEX,100,132.1,48.0
末尾:7,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,15,224.9,46.7
末尾:7,ゴーゴージャグラー３,120,52.8,45.0
末尾:7,ウルトラミラクルジャグラー,40,48.8,45.0
末尾:7,スマスロ ハナビ,78,-77.2,44.9
末尾:7,L戦国乙女5 業火を穿つ宿焔の双刃,282,-49.2,44.7
末尾:7,L主役は銭形5,18,242.7,44.4
末尾:7,スロット Re:ゼロから始める異世界生活 season2,18,18.2,44.4
末尾:7,ヤバチバ,9,-1107.0,44.4
末尾:7,パチスロひぐらしのなく頃に祭２,34,121.7,44.1
末尾:7,パチスロ　甲鉄城のカバネリ,41,150.4,43.9
末尾:7,スマスロ とある魔術の禁書目録2,80,300.5,43.8
末尾:7,Lパチスロうみねこのなく頃に2,110,28.3,43.6
末尾:7,L虚構推理,74,363.2,43.2
末尾:7,ファンキージャグラー２ＫＴ,192,40.7,42.7
末尾:7,Lパチスロガールズ＆パンツァー 最終章,108,127.8,42.6
末尾:7,Lアズールレーン THE ANIMATION,174,464.1,42.5
末尾:7,L東京喰種,529,181.8,42.3
末尾:7,スマスロ モンスターハンターライズ,45,82.7,42.2
末尾:7,スマスロ 甲鉄城のカバネリ 海門決戦,415,-76.3,42.2
末尾:7,スマスロ ゴブリンスレイヤーⅡ,31,435.6,41.9
末尾:7,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,985,273.0,41.8
末尾:7,Lスマスロ北斗の拳,12,-210.0,41.7
末尾:7,Lパチスロ炎炎ノ消防隊2,235,57.1,41.7
末尾:7,Lパチスロ マクロスフロンティア4,12,376.2,41.7
末尾:7,マイジャグラーV,512,60.9,41.4
末尾:7,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,92,-2.0,41.3
末尾:7,スロット ソードアート・オンラインⅡ,184,-18.9,41.3
末尾:7,ジャグラーガールズSS,80,-42.2,41.2
末尾:7,スマスロ ゴッドイーター リザレクション,93,387.6,40.9
末尾:7,スマスロ リコリス・リコイル,32,73.0,40.6
末尾:7,L ToLOVEるダークネス TRANCE ver.8.7,600,96.7,40.5
末尾:7,Lバンドリ！,186,321.2,40.3
末尾:7,Lパチスロ革命機ヴァルヴレイヴ,15,699.2,40.0
末尾:7,スマスロBIRDIE WING-Golf Girls’ Story-,15,66.4,40.0
末尾:7,Lパチスロ彼女、お借りします,10,-86.0,40.0
末尾:7,Lパチスロ戦姫絶唱シンフォギア 正義の歌,28,579.1,39.3
末尾:7,回胴式遊技機グランベルム,138,68.1,39.1
末尾:7,スマスロ化物語,451,54.7,38.1
末尾:7,Lソードアート・オンライン,282,-106.8,37.6
末尾:7,スロット ワールドダイスター,16,749.0,37.5
末尾:7,この素晴らしい世界に祝福を！,99,-91.3,37.4
末尾:7,戦国コレクション6,70,-108.9,37.1
末尾:7,真打 吉宗,157,-260.6,36.9
末尾:7,L範馬刃牙,11,-103.6,36.4
末尾:7,スマスロ 攻殻機動隊,128,202.3,35.9
末尾:7,スロット ゾンビランドサガ,70,-2.5,35.7
末尾:7,スマスロモンキーターンV,238,67.7,35.7
末尾:7,L戦国乙女４　戦乱に閃く炯眼の軍師,435,117.4,35.6
末尾:7,Lパチスロ革命機ヴァルヴレイヴ2,219,-247.0,35.2
末尾:7,スマスロとある科学の超電磁砲2,99,76.4,34.3
末尾:7,スマスロ鉄拳6,41,-303.5,34.1
末尾:7,Lアクダマドライブ,18,-525.1,33.3
末尾:7,Lタクトオーパス デスティニー,18,-166.2,33.3
末尾:7,Sister Quest,9,-307.7,33.3
末尾:7,スマスロ ミリオンゴッド-神々の軌跡-,227,-421.0,32.2
末尾:7,プリズムナナ,72,-83.9,31.9
末尾:7,L少女☆歌劇 レヴュースタァライト -The SLOT-,114,-99.8,31.6
末尾:7,Lスマスロとある魔術の禁書目録,80,-396.5,31.2
末尾:7,スマスロ バイオハザードRE:3,48,-566.1,31.2
末尾:7,L邪神ちゃんドロップキック,16,-549.2,31.2
末尾:7,スマスロ スーパーリオエース2,74,-459.4,31.1
末尾:7,Lパチスロからくりサーカス2,92,-538.1,29.3
末尾:7,スマスロ北斗の拳 転生の章2,176,-149.3,28.4
末尾:7,スマスロ シャーマンキング,60,-756.3,28.3
末尾:7,Lパチスロからくりサーカス,39,-452.5,28.2
末尾:7,スマスロ スーパーブラックジャック,28,-596.4,25.0
末尾:7,Lダーリン・イン・ザ・フランキス,8,-654.2,25.0
末尾:7,スマスロヨルムンガンド,40,-1135.3,25.0
末尾:7,L南国育ち SPECIAL,12,-1013.2,25.0
末尾:7,スマスロ とんでもスキルで異世界放浪メシ,24,-1023.8,25.0
末尾:7,L無職転生～異世界行ったら本気だす～,107,-626.8,24.3
末尾:7,スマスロ ストリートファイター6,18,-723.3,22.2
末尾:7,スマスロ 東京リベンジャーズ,28,169.5,21.4
末尾:7,Lスマスロ転生したらスライムだった件,15,-247.6,20.0
末尾:7,いざ！番長,10,-1035.4,20.0
末尾:7,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,26,-786.1,19.2
末尾:7,Lパチスロ かぐや様は告らせたい,64,-459.1,18.8
末尾:7,スマスロ やじきた道中記参る！,19,-1520.8,15.8
末尾:7,スマスロ秘宝伝,8,-706.0,12.5
末尾:7,Lストライクウィッチーズ2,8,-521.5,12.5
末尾:7,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,8,-1097.8,0.0
末尾:8,スマスロ デビルメイクライ5 スタイリッシュトライブ,8,3654.2,87.5
末尾:8,ヤバチバ,9,1581.3,66.7
末尾:8,スマスロ秘宝伝,8,1045.5,62.5
末尾:8,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,8,2743.6,62.5
末尾:8,L ToLOVEるダークネス,36,1370.3,61.1
末尾:8,Lスマスロ転生したらスライムだった件,15,52.4,60.0
末尾:8,パチスロひぐらしのなく頃に祭２,32,562.0,59.4
末尾:8,Lスマスロ北斗の拳,12,49.5,58.3
末尾:8,スロット ワールドダイスター,16,-576.2,56.2
末尾:8,ゴーゴージャグラー３,120,241.2,55.8
末尾:8,Lタクトオーパス デスティニー,18,1415.0,55.6
末尾:8,パチスロ　戦姫絶唱シンフォギア　勇気の歌,40,548.9,55.0
末尾:8,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,15,372.3,53.3
末尾:8,ファンキージャグラー２ＫＴ,192,270.7,53.1
末尾:8,パチスロ　マクロスデルタ,40,412.1,52.5
末尾:8,スマスロ とある魔術の禁書目録2,80,665.8,51.2
末尾:8,スロット ソードアート・オンラインⅡ,201,562.3,50.2
末尾:8,Lダーリン・イン・ザ・フランキス,8,-794.8,50.0
末尾:8,スロット Re:ゼロから始める異世界生活 season2,18,1342.2,50.0
末尾:8,Lストライクウィッチーズ2,8,5.2,50.0
末尾:8,Lパチスロうみねこのなく頃に2,112,186.0,49.1
末尾:8,A-SLOT+ ディスクアップ ULTRAREMIX,43,326.8,48.8
末尾:8,スマスロ 甲鉄城のカバネリ 海門決戦,418,54.3,48.1
末尾:8,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,23,3.9,47.8
末尾:8,ウルトラミラクルジャグラー,40,165.1,47.5
末尾:8,マイジャグラーV,512,69.4,47.5
末尾:8,L ToLOVEるダークネス TRANCE ver.8.7,600,509.9,46.8
末尾:8,ネオアイムジャグラーEX,100,0.9,45.0
末尾:8,ハッピージャグラーＶＩＩＩ,40,-7.7,45.0
末尾:8,スマスロ ハナビ,78,85.8,44.9
末尾:8,L虚構推理,74,87.6,44.6
末尾:8,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,-501.0,44.4
末尾:8,L青春ブタ野郎はバニーガール先輩の夢を見ない,18,-63.0,44.4
末尾:8,Lパチスロ革命機ヴァルヴレイヴ2,219,332.9,44.3
末尾:8,L戦国乙女5 業火を穿つ宿焔の双刃,312,127.0,43.9
末尾:8,ジャグラーガールズSS,80,159.2,43.8
末尾:8,スマスロ リコリス・リコイル,32,210.0,43.8
末尾:8,プリズムナナ,72,510.1,43.1
末尾:8,Lパチスロ炎炎ノ消防隊2,231,161.9,42.9
末尾:8,L東京喰種,529,115.4,42.5
末尾:8,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,985,126.0,42.2
末尾:8,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,12,-338.5,41.7
末尾:8,L南国育ち SPECIAL,12,-576.2,41.7
末尾:8,スマスロ とんでもスキルで異世界放浪メシ,24,409.2,41.7
末尾:8,戦国コレクション6,70,339.4,41.4
末尾:8,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,92,282.0,41.3
末尾:8,L戦国乙女４　戦乱に閃く炯眼の軍師,413,305.4,40.4
末尾:8,真打 吉宗,157,-484.9,40.1
末尾:8,スマスロ ギルティクラウン2,10,-36.8,40.0
末尾:8,Lパチスロ喰霊-零-Re,15,523.7,40.0
末尾:8,Lパチスロガールズ＆パンツァー 最終章,108,248.1,39.8
末尾:8,パチスロ　甲鉄城のカバネリ,38,281.0,39.5
末尾:8,スマスロ サンダーV,38,-14.6,39.5
末尾:8,Lパチスロ かぐや様は告らせたい,64,649.4,39.1
末尾:8,Lアズールレーン THE ANIMATION,174,211.6,38.5
末尾:8,スマスロ バイオハザードRE:3,39,301.7,38.5
末尾:8,スマスロ シャーマンキング,60,334.1,38.3
末尾:8,スマスロ ミリオンゴッド-神々の軌跡-,227,-65.6,38.3
末尾:8,A-SLOT+異世界かるてっとBT,63,-346.9,38.1
末尾:8,パチスロ戦国恋姫,79,106.6,38.0
末尾:8,スマスロ化物語,451,177.2,37.9
末尾:8,Lソードアート・オンライン,273,2.9,37.7
末尾:8,スマスロ ゴッドイーター リザレクション,93,72.5,37.6
末尾:8,L邪神ちゃんドロップキック,16,365.5,37.5
末尾:8,Lバンドリ！,186,-7.8,37.1
末尾:8,スマスロ 攻殻機動隊,128,-47.1,36.7
末尾:8,スマスロとある科学の超電磁砲2,99,34.8,36.4
末尾:8,スマスロモンキーターンV,238,186.3,36.1
末尾:8,L少女☆歌劇 レヴュースタァライト -The SLOT-,114,-50.0,36.0
末尾:8,スロット ゾンビランドサガ,70,-12.7,35.7
末尾:8,回胴式遊技機グランベルム,138,-42.3,35.5
末尾:8,スマスロ スーパーリオエース2,74,-495.2,35.1
末尾:8,この素晴らしい世界に祝福を！,99,-96.2,34.3
末尾:8,スマスロ鉄拳6,41,-248.3,34.1
末尾:8,Lパチスロからくりサーカス2,92,-161.7,33.7
末尾:8,L無職転生～異世界行ったら本気だす～,107,484.4,33.6
末尾:8,Lアクダマドライブ,18,-648.9,33.3
末尾:8,スマスロBIRDIE WING-Golf Girls’ Story-,18,-533.0,33.3
末尾:8,Sister Quest,9,-141.7,33.3
末尾:8,スマスロ ストリートファイター6,18,-366.8,33.3
末尾:8,スマスロ ゴブリンスレイヤーⅡ,31,-1046.6,32.3
末尾:8,スマスロ 東京リベンジャーズ,28,-607.6,32.1
末尾:8,Lパチスロ戦姫絶唱シンフォギア 正義の歌,28,-217.4,32.1
末尾:8,Lスマスロとある魔術の禁書目録,80,-307.0,31.2
末尾:8,Lパチスロからくりサーカス,39,-918.2,30.8
末尾:8,スマスロ北斗の拳 転生の章2,171,-198.6,30.4
末尾:8,Lパチスロ彼女、お借りします,10,-1605.0,30.0
末尾:8,スマスロヨルムンガンド,37,-436.1,29.7
末尾:8,Lパチスロ革命機ヴァルヴレイヴ,14,336.9,28.6
末尾:8,L主役は銭形5,18,-229.8,27.8
末尾:8,L範馬刃牙,11,-934.4,27.3
末尾:8,Lパチスロ マクロスフロンティア4,15,29.4,26.7
末尾:8,スマスロ やじきた道中記参る！,19,15.2,26.3
末尾:8,スマスロ スーパーブラックジャック,28,-1024.8,25.0
末尾:8,スマスロ モンスターハンターライズ,45,-881.0,24.4
末尾:8,いざ！番長,10,-949.0,20.0
末尾:9,パチスロひぐらしのなく頃に祭２,28,337.3,60.7
末尾:9,パチスロ　マクロスデルタ,38,417.5,55.3
末尾:9,ファンキージャグラー２ＫＴ,180,219.7,55.0
末尾:9,A-SLOT+ ディスクアップ ULTRAREMIX,41,529.7,53.7
末尾:9,パチスロ　甲鉄城のカバネリ,34,147.9,52.9
末尾:9,ジャグラーガールズSS,76,310.6,52.6
末尾:9,スマスロ やじきた道中記参る！,19,229.9,52.6
末尾:9,パチスロ戦国恋姫,75,355.9,52.0
末尾:9,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,87,710.3,50.6
末尾:9,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,136.3,50.0
末尾:9,スロット ワールドダイスター,16,321.5,50.0
末尾:9,マイジャグラーV,491,152.0,49.7
末尾:9,ネオアイムジャグラーEX,95,181.8,49.5
末尾:9,スマスロ とある魔術の禁書目録2,80,228.0,47.5
末尾:9,スマスロ サンダーV,38,189.7,47.4
末尾:9,回胴式遊技機グランベルム,131,268.1,46.6
末尾:9,プリズムナナ,67,243.5,46.3
末尾:9,L東京喰種,507,488.9,46.0
